,created_at,favorite_count,full_text,location,quote_count,reply_count,retweet_count,username,text_clean,text_casefoldingText,text_slangwords,text_tokenizingText,text_stopword,text_akhir,polarity_score,polarity
889,2025-02-25 12:00:07+00:00,3,Memang #KaburAjaDulu itu pilihan logis Gak kelas bawah menengah atas ada aja problemnya Cuma semua ini akar &amp; solusiny cuma satu pemerintahan itu sendiri .,,0,0,0,Dwiky_Alfi,Memang  itu pilihan logis Gak kelas bawah menengah atas ada aja problemnya Cuma semua ini akar amp solusiny cuma satu pemerintahan itu sendiri,memang  itu pilihan logis gak kelas bawah menengah atas ada aja problemnya cuma semua ini akar amp solusiny cuma satu pemerintahan itu sendiri,memang itu pilihan logis gak kelas bawah menengah atas ada saja problemnya cuma semua ini akar amp solusiny cuma satu pemerintahan itu sendiri,"['memang', 'itu', 'pilihan', 'logis', 'gak', 'kelas', 'bawah', 'menengah', 'atas', 'ada', 'saja', 'problemnya', 'cuma', 'semua', 'ini', 'akar', 'amp', 'solusiny', 'cuma', 'satu', 'pemerintahan', 'itu', 'sendiri']","['pilihan', 'logis', 'kelas', 'menengah', 'problemnya', 'akar', 'amp', 'solusiny', 'pemerintahan']",pilihan logis kelas menengah problemnya akar amp solusiny pemerintahan,1,positive
890,2025-02-25 11:58:46+00:00,0,Di himbau sm pemerintah harus cintai produk lokal tapi produk-nya di akali. Dan pemerintah-nya pakai produk2 luar. #IndonesiaGelap #KaburAjaDulu #pertaminakorup #indonesiacacathukum,,0,0,0,Inienooo,Di himbau sm pemerintah harus cintai produk lokal tapi produknya di akali Dan pemerintahnya pakai produk luar,di himbau sm pemerintah harus cintai produk lokal tapi produknya di akali dan pemerintahnya pakai produk luar,di himbau sm pemerintah harus cintai produk lokal tapi produknya di akali dan pemerintahnya pakai produk luar,"['di', 'himbau', 'sm', 'pemerintah', 'harus', 'cintai', 'produk', 'lokal', 'tapi', 'produknya', 'di', 'akali', 'dan', 'pemerintahnya', 'pakai', 'produk', 'luar']","['himbau', 'sm', 'pemerintah', 'cintai', 'produk', 'lokal', 'produknya', 'akali', 'pemerintahnya', 'pakai', 'produk']",himbau sm pemerintah cintai produk lokal produknya akali pemerintahnya pakai produk,10,positive
891,2025-02-25 11:54:53+00:00,0,@baelemontea Aku tuh mau #kaburajadulu gaada kesempatan kak untuk sekarang sabar2 ya kita kak,,0,1,0,thenacne,Aku tuh mau  gaada kesempatan kak untuk sekarang sabar ya kita kak,aku tuh mau  gaada kesempatan kak untuk sekarang sabar ya kita kak,aku tuh mau tidak ada uang kesempatan kak untuk sekarang sabar iya kita kak,"['aku', 'tuh', 'mau', 'tidak', 'ada', 'uang', 'kesempatan', 'kak', 'untuk', 'sekarang', 'sabar', 'iya', 'kita', 'kak']","['tuh', 'uang', 'kesempatan', 'kak', 'sabar', 'kak']",tuh uang kesempatan kak sabar kak,5,positive
892,2025-02-25 11:54:03+00:00,0,beneran ini mah ajakan #KaburAjaDulu wong tiket internasional lebih murah https://t.co/JmoMJFAetv,"Lachaven, Sordland",0,0,0,negeribadjingan,beneran ini mah ajakan  wong tiket internasional lebih murah,beneran ini mah ajakan  wong tiket internasional lebih murah,beneran ini mah ajakan wong tiket internasional lebih murah,"['beneran', 'ini', 'mah', 'ajakan', 'wong', 'tiket', 'internasional', 'lebih', 'murah']","['beneran', 'mah', 'ajakan', 'tiket', 'internasional', 'murah']",beneran mah ajakan tiket internasional murah,2,positive
893,2025-02-25 11:48:09+00:00,1,@The_RedsIndo #KaburAjaDulu ga pas #RevolusiAjaDulu lebih cocok,"Gunung Arfak, Papua Barat",0,0,0,MFAlfath,RedsIndo  ga pas  lebih cocok,redsindo  ga pas  lebih cocok,redsindo ga pas lebih cocok,"['redsindo', 'ga', 'pas', 'lebih', 'cocok']","['redsindo', 'pas', 'cocok']",redsindo pas cocok,4,positive
894,2025-02-25 11:47:54+00:00,0,@NenkMonica Senyum mu itu menghanyutkan menghanyutkan para pekerja yang bertagar #kaburajadulu Sepertinya negeri ini butuh cahaya terang yang bisa menyilaukan wajahnya agar senyumnya tertutup tangan dan redup seperti #IndonesiaGelap,,0,0,0,cryptofree2050,Senyum mu itu menghanyutkan menghanyutkan para pekerja yang bertagar  Sepertinya negeri ini butuh cahaya terang yang bisa menyilaukan wajahnya agar senyumnya tertutup tangan dan redup seperti,senyum mu itu menghanyutkan menghanyutkan para pekerja yang bertagar  sepertinya negeri ini butuh cahaya terang yang bisa menyilaukan wajahnya agar senyumnya tertutup tangan dan redup seperti,senyum mu itu menghanyutkan menghanyutkan para pekerja yang bertagar sepertinya negeri ini butuh cahaya terang yang bisa menyilaukan wajahnya agar senyumnya tertutup tangan dan redup seperti,"['senyum', 'mu', 'itu', 'menghanyutkan', 'menghanyutkan', 'para', 'pekerja', 'yang', 'bertagar', 'sepertinya', 'negeri', 'ini', 'butuh', 'cahaya', 'terang', 'yang', 'bisa', 'menyilaukan', 'wajahnya', 'agar', 'senyumnya', 'tertutup', 'tangan', 'dan', 'redup', 'seperti']","['senyum', 'mu', 'menghanyutkan', 'menghanyutkan', 'pekerja', 'bertagar', 'negeri', 'butuh', 'cahaya', 'terang', 'menyilaukan', 'wajahnya', 'senyumnya', 'tertutup', 'tangan', 'redup']",senyum mu menghanyutkan menghanyutkan pekerja bertagar negeri butuh cahaya terang menyilaukan wajahnya senyumnya tertutup tangan redup,-6,negative
895,2025-02-25 11:46:58+00:00,0,@ezash Pengen #KaburAjaDulu tapi medioker ,Penacony,0,0,0,OozoraRen_,Pengen  tapi medioker,pengen  tapi medioker,pengen tapi medioker,"['pengen', 'tapi', 'medioker']","['pengen', 'medioker']",pengen medioker,1,positive
896,2025-02-25 11:45:58+00:00,0,Menarik².. waktu #AbbasiyahGelap dulu ada dua tim. silakan pilih A. #KaburAjaDulu (Imam Syafii) B. Stay (Imam Ahmad bin Hanbal) https://t.co/wrebtn6WFE,Terra,0,0,0,nairkivm,Menarik² waktu  dulu ada dua tim silakan pilih A  Imam Syafii B Stay Imam Ahmad bin Hanbal,menarik² waktu  dulu ada dua tim silakan pilih a  imam syafii b stay imam ahmad bin hanbal,menarik² waktu dulu ada dua tim silakan pilih a imam syafii b stay imam ahmad bin hanbal,"['menarik²', 'waktu', 'dulu', 'ada', 'dua', 'tim', 'silakan', 'pilih', 'a', 'imam', 'syafii', 'b', 'stay', 'imam', 'ahmad', 'bin', 'hanbal']","['menarik²', 'tim', 'silakan', 'pilih', 'imam', 'syafii', 'b', 'stay', 'imam', 'ahmad', 'bin', 'hanbal']",menarik² tim silakan pilih imam syafii b stay imam ahmad bin hanbal,-9,negative
897,2025-02-25 11:43:47+00:00,0,Tadinya gue bodo amat sm gerakan #KaburAjaDulu tapi ngeliat ini gue juga pen ikutan kabur kek????? HAAAHHHH?,indonesia,0,0,0,adorablejinie,Tadinya gue bodo amat sm gerakan  tapi ngeliat ini gue juga pen ikutan kabur kek HAAAHHHH,tadinya gue bodo amat sm gerakan  tapi ngeliat ini gue juga pen ikutan kabur kek haaahhhh,tadinya saya bodo amat sm gerakan tapi melihat ini saya juga pen ikutan kabur seperti haaahhhh,"['tadinya', 'saya', 'bodo', 'amat', 'sm', 'gerakan', 'tapi', 'melihat', 'ini', 'saya', 'juga', 'pen', 'ikutan', 'kabur', 'seperti', 'haaahhhh']","['bodo', 'sm', 'gerakan', 'pen', 'ikutan', 'kabur', 'haaahhhh']",bodo sm gerakan pen ikutan kabur haaahhhh,-2,negative
898,2025-02-25 11:43:13+00:00,2,@arinaAD_ @kemgelapan kan bner udah direncanain orang mau #KaburAjaDulu di nyinyirin dikatain mau jadi tukang sapu,,0,0,0,lopadddq,kan bner udah direncanain orang mau  di nyinyirin dikatain mau jadi tukang sapu,kan bner udah direncanain orang mau  di nyinyirin dikatain mau jadi tukang sapu,kan bner sudah direncanain orang mau di nyinyirin dikatain mau jadi tukang sapu,"['kan', 'bner', 'sudah', 'direncanain', 'orang', 'mau', 'di', 'nyinyirin', 'dikatain', 'mau', 'jadi', 'tukang', 'sapu']","['bner', 'direncanain', 'orang', 'nyinyirin', 'dikatain', 'tukang', 'sapu']",bner direncanain orang nyinyirin dikatain tukang sapu,-8,negative
899,2025-02-25 11:43:00+00:00,0,@fonxtwit yg itu emang auranya paling menyalaaaa yah!! ww kyk yg sangarr untouchableee gt ya. padahal aslinya... nampak ramah mendengarkan rakyat di 3rd and 4th pic otw #kaburajadulu ke jydp ajalahh https://t.co/Or99qu4Wdu,,0,0,0,freeprofond,yg itu emang auranya paling menyalaaaa yah ww kyk yg sangarr untouchableee gt ya padahal aslinya nampak ramah mendengarkan rakyat di rd and th pic otw  ke jydp ajalahh,yg itu emang auranya paling menyalaaaa yah ww kyk yg sangarr untouchableee gt ya padahal aslinya nampak ramah mendengarkan rakyat di rd and th pic otw  ke jydp ajalahh,"yang itu emang auranya paling menyalaaaa yah ww seperti yang sangarr untouchableee begitu iya padahal aslinya nampak ramah mendengarkan rakyat di rd and th pic on the way, sedang di jalan ke jydp ajalahh","['yang', 'itu', 'emang', 'auranya', 'paling', 'menyalaaaa', 'yah', 'ww', 'seperti', 'yang', 'sangarr', 'untouchableee', 'begitu', 'iya', 'padahal', 'aslinya', 'nampak', 'ramah', 'mendengarkan', 'rakyat', 'di', 'rd', 'and', 'th', 'pic', 'on', 'the', 'way', ',', 'sedang', 'di', 'jalan', 'ke', 'jydp', 'ajalahh']","['emang', 'auranya', 'menyalaaaa', 'yah', 'ww', 'sangarr', 'untouchableee', 'aslinya', 'nampak', 'ramah', 'mendengarkan', 'rakyat', 'rd', 'th', 'pic', 'way', ',', 'jalan', 'jydp', 'ajalahh']","emang auranya menyalaaaa yah ww sangarr untouchableee aslinya nampak ramah mendengarkan rakyat rd th pic way , jalan jydp ajalahh",2,positive
900,2025-02-25 11:42:13+00:00,0,Rusak banget lah anjir Ga heran lah kalau #KaburAjaDulu,Tenkaichi Budokai,0,0,0,MisterVahn,Rusak banget lah anjir Ga heran lah kalau,rusak banget lah anjir ga heran lah kalau,rusak banget lah anjing ga heran lah kalau,"['rusak', 'banget', 'lah', 'anjing', 'ga', 'heran', 'lah', 'kalau']","['rusak', 'banget', 'anjing', 'heran']",rusak banget anjing heran,-3,negative
901,2025-02-25 11:40:20+00:00,0,@gusjunun @Cintada16 @JhonSitorus_18 Drpd ngaku muda tp ZONK spt lu! Muda tp kosong kureng lagi trend makanya 02 menang Kasihan anggap yg lbh tua disamakan spt ortu lu yg begok kale gak tau apa2 diusia tuanya Muda yg smart sehat jasmani rohani literasi kuat &amp; gak cari makan dr buzzer lbh senang #kaburajadulu,DKI Jakarta,0,1,0,CarolineSarah5,Drpd ngaku muda tp ZONK spt lu Muda tp kosong kureng lagi trend makanya  menang Kasihan anggap yg lbh tua disamakan spt ortu lu yg begok kale gak tau apa diusia tuanya Muda yg smart sehat jasmani rohani literasi kuat amp gak cari makan dr buzzer lbh senang,drpd ngaku muda tp zonk spt lu muda tp kosong kureng lagi trend makanya  menang kasihan anggap yg lbh tua disamakan spt ortu lu yg begok kale gak tau apa diusia tuanya muda yg smart sehat jasmani rohani literasi kuat amp gak cari makan dr buzzer lbh senang,drpd mengaku muda tapi bodoh seperti kamu muda tapi kosong kureng lagi trend makanya menang kasihan anggap yang lbh tua disamakan seperti orang tua kamu yang begok kale gak tahu apa diusia tuanya muda yang smart sehat jasmani rohani literasi kuat amp gak cari makan dr buzzer lbh senang,"['drpd', 'mengaku', 'muda', 'tapi', 'bodoh', 'seperti', 'kamu', 'muda', 'tapi', 'kosong', 'kureng', 'lagi', 'trend', 'makanya', 'menang', 'kasihan', 'anggap', 'yang', 'lbh', 'tua', 'disamakan', 'seperti', 'orang', 'tua', 'kamu', 'yang', 'begok', 'kale', 'gak', 'tahu', 'apa', 'diusia', 'tuanya', 'muda', 'yang', 'smart', 'sehat', 'jasmani', 'rohani', 'literasi', 'kuat', 'amp', 'gak', 'cari', 'makan', 'dr', 'buzzer', 'lbh', 'senang']","['drpd', 'mengaku', 'muda', 'bodoh', 'muda', 'kosong', 'kureng', 'trend', 'menang', 'kasihan', 'anggap', 'lbh', 'tua', 'disamakan', 'orang', 'tua', 'begok', 'kale', 'diusia', 'tuanya', 'muda', 'smart', 'sehat', 'jasmani', 'rohani', 'literasi', 'kuat', 'amp', 'cari', 'makan', 'dr', 'buzzer', 'lbh', 'senang']",drpd mengaku muda bodoh muda kosong kureng trend menang kasihan anggap lbh tua disamakan orang tua begok kale diusia tuanya muda smart sehat jasmani rohani literasi kuat amp cari makan dr buzzer lbh senang,-18,negative
902,2025-02-25 11:38:56+00:00,0,@kemgelapan Abis dpt 14rb T langsung #KaburAjaDulu Peduli setan ama negara yg udah tgl nunggu ancurnya,,0,0,0,RifkiHabibi,Abis dpt rb T langsung  Peduli setan ama negara yg udah tgl nunggu ancurnya,abis dpt rb t langsung  peduli setan ama negara yg udah tgl nunggu ancurnya,habis dapat rb t langsung peduli setan sama negara yang sudah tanggal nunggu ancurnya,"['habis', 'dapat', 'rb', 't', 'langsung', 'peduli', 'setan', 'sama', 'negara', 'yang', 'sudah', 'tanggal', 'nunggu', 'ancurnya']","['habis', 'rb', 'langsung', 'peduli', 'setan', 'negara', 'tanggal', 'nunggu', 'ancurnya']",habis rb langsung peduli setan negara tanggal nunggu ancurnya,-1,negative
903,2025-02-25 11:37:40+00:00,0,Pengen #kaburajadulu soalnya di sini selalu diminta totalitas dan loyalitas terooss gaada royalitas blasss,Indonesia,0,0,0,audyamael,Pengen  soalnya di sini selalu diminta totalitas dan loyalitas terooss gaada royalitas blasss,pengen  soalnya di sini selalu diminta totalitas dan loyalitas terooss gaada royalitas blasss,pengen soalnya di sini selalu diminta totalitas dan loyalitas terooss tidak ada uang royalitas blasss,"['pengen', 'soalnya', 'di', 'sini', 'selalu', 'diminta', 'totalitas', 'dan', 'loyalitas', 'terooss', 'tidak', 'ada', 'uang', 'royalitas', 'blasss']","['pengen', 'totalitas', 'loyalitas', 'terooss', 'uang', 'royalitas', 'blasss']",pengen totalitas loyalitas terooss uang royalitas blasss,1,positive
904,2025-02-25 11:37:02+00:00,1,Tuai Banyak Reaksi Warganet Ini Pro dan Kontra Tren #KaburAjaDulu https://t.co/7yAlB5EQY6,,0,0,0,BeautynesiaID,Tuai Banyak Reaksi Warganet Ini Pro dan Kontra Tren,tuai banyak reaksi warganet ini pro dan kontra tren,tuai banyak reaksi warganet ini profesional dan kontra trend,"['tuai', 'banyak', 'reaksi', 'warganet', 'ini', 'profesional', 'dan', 'kontra', 'trend']","['tuai', 'reaksi', 'warganet', 'profesional', 'kontra', 'trend']",tuai reaksi warganet profesional kontra trend,-3,negative
905,2025-02-25 11:34:06+00:00,0,please let me #KaburAjaDulu dah bebas abis tu kek mau gimana,,0,0,0,gabuttaja,please let me  dah bebas abis tu kek mau gimana,please let me  dah bebas abis tu kek mau gimana,please let me deh bebas habis tu seperti mau bagaimana,"['please', 'let', 'me', 'deh', 'bebas', 'habis', 'tu', 'seperti', 'mau', 'bagaimana']","['please', 'let', 'deh', 'bebas', 'habis', 'tu']",please let deh bebas habis tu,-7,negative
906,2025-02-25 11:31:15+00:00,0,#KaburAjaDulu mending ganti jadi #KaburAjaYangJauh,Saturn,0,0,0,rathylphenidate,mending ganti jadi,mending ganti jadi,lebih baik ganti jadi,"['lebih', 'baik', 'ganti', 'jadi']",['ganti'],ganti,0,positive
907,2025-02-25 11:26:41+00:00,0,Masih bocah udah sukses #KaburAjaDulu mengiriiii aku dekk,,0,0,0,coumaryn,Masih bocah udah sukses  mengiriiii aku dekk,masih bocah udah sukses  mengiriiii aku dekk,masih bocah sudah sukses mengiriiii aku dekk,"['masih', 'bocah', 'sudah', 'sukses', 'mengiriiii', 'aku', 'dekk']","['bocah', 'sukses', 'mengiriiii', 'dekk']",bocah sukses mengiriiii dekk,3,positive
908,2025-02-25 11:25:46+00:00,10,day 1 manifest aku bisa #KaburAjaDulu bersama riwoo dan daebak tinggal di new zealand https://t.co/QRvZWKE50q,slight RPS,0,0,2,rockertaesan,day  manifest aku bisa  bersama riwoo dan daebak tinggal di new zealand,day  manifest aku bisa  bersama riwoo dan daebak tinggal di new zealand,day manifest aku bisa bersama riwoo dan daebak tinggal di new zealand,"['day', 'manifest', 'aku', 'bisa', 'bersama', 'riwoo', 'dan', 'daebak', 'tinggal', 'di', 'new', 'zealand']","['day', 'manifest', 'riwoo', 'daebak', 'tinggal', 'new', 'zealand']",day manifest riwoo daebak tinggal new zealand,-2,negative
909,2025-02-25 11:24:35+00:00,0,negara ini sudah terlalu gila untuk ditinggali korupsi pemerintahan busuk dan apalagi? banyak lah pokoknya. ini membuat gue semakin yakin untuk #kaburajadulu,"Manchester, England",0,0,0,Uchihackim21,negara ini sudah terlalu gila untuk ditinggali korupsi pemerintahan busuk dan apalagi banyak lah pokoknya ini membuat gue semakin yakin untuk,negara ini sudah terlalu gila untuk ditinggali korupsi pemerintahan busuk dan apalagi banyak lah pokoknya ini membuat gue semakin yakin untuk,negara ini sudah terlalu gila untuk ditinggali korupsi pemerintahan busuk dan apalagi banyak lah pokoknya ini membuat saya semakin yakin untuk,"['negara', 'ini', 'sudah', 'terlalu', 'gila', 'untuk', 'ditinggali', 'korupsi', 'pemerintahan', 'busuk', 'dan', 'apalagi', 'banyak', 'lah', 'pokoknya', 'ini', 'membuat', 'saya', 'semakin', 'yakin', 'untuk']","['negara', 'gila', 'ditinggali', 'korupsi', 'pemerintahan', 'busuk', 'pokoknya']",negara gila ditinggali korupsi pemerintahan busuk pokoknya,-14,negative
910,2025-02-25 11:23:29+00:00,0,Dan koruptor cuma bakal dihukum ringan atas kejahatan berat yang dilakukan. Kalau kalian bisa pindah ke luar negeri segeralah pindah dan memulai harapan baru di negara yg lebih baik. #kaburajadulu,Digital Nomad,0,0,0,TriAndry,Dan koruptor cuma bakal dihukum ringan atas kejahatan berat yang dilakukan Kalau kalian bisa pindah ke luar negeri segeralah pindah dan memulai harapan baru di negara yg lebih baik,dan koruptor cuma bakal dihukum ringan atas kejahatan berat yang dilakukan kalau kalian bisa pindah ke luar negeri segeralah pindah dan memulai harapan baru di negara yg lebih baik,dan koruptor cuma bakal dihukum ringan atas kejahatan berat yang dilakukan kalau kalian bisa pindah ke luar negeri segeralah pindah dan memulai harapan baru di negara yang lebih baik,"['dan', 'koruptor', 'cuma', 'bakal', 'dihukum', 'ringan', 'atas', 'kejahatan', 'berat', 'yang', 'dilakukan', 'kalau', 'kalian', 'bisa', 'pindah', 'ke', 'luar', 'negeri', 'segeralah', 'pindah', 'dan', 'memulai', 'harapan', 'baru', 'di', 'negara', 'yang', 'lebih', 'baik']","['koruptor', 'dihukum', 'ringan', 'kejahatan', 'berat', 'pindah', 'negeri', 'segeralah', 'pindah', 'harapan', 'negara']",koruptor dihukum ringan kejahatan berat pindah negeri segeralah pindah harapan negara,-3,negative
911,2025-02-25 11:20:05+00:00,0,si adek udah duluan #KaburAjaDulu,"Malang, IDN",0,0,0,fatikamaulida,si adek udah duluan,si adek udah duluan,si adek sudah duluan,"['si', 'adek', 'sudah', 'duluan']","['si', 'adek', 'duluan']",si adek duluan,0,positive
912,2025-02-25 11:19:32+00:00,1,udah paling bener emang #KaburAjaDulu,"New York, USA",0,0,0,Imtiyaz3fakhryy,udah paling bener emang,udah paling bener emang,sudah paling benar emang,"['sudah', 'paling', 'benar', 'emang']",['emang'],emang,0,positive
913,2025-02-25 11:18:48+00:00,0,#KaburAjaDulu versi Abah amazing banget jadi relawan warga Palestina,,0,0,0,nuvillaera,versi Abah amazing banget jadi relawan warga Palestina,versi abah amazing banget jadi relawan warga palestina,versi abah amazing banget jadi relawan warga palestina,"['versi', 'abah', 'amazing', 'banget', 'jadi', 'relawan', 'warga', 'palestina']","['versi', 'abah', 'amazing', 'banget', 'relawan', 'warga', 'palestina']",versi abah amazing banget relawan warga palestina,4,positive
914,2025-02-25 11:16:43+00:00,0,Kuat kuat jadi wni ya. Saatnya mengambil lamgkah serius #kaburajadulu itu,,0,0,0,butothebu,Kuat kuat jadi wni ya Saatnya mengambil lamgkah serius  itu,kuat kuat jadi wni ya saatnya mengambil lamgkah serius  itu,kuat kuat jadi wni iya saatnya mengambil lamgkah serius itu,"['kuat', 'kuat', 'jadi', 'wni', 'iya', 'saatnya', 'mengambil', 'lamgkah', 'serius', 'itu']","['kuat', 'kuat', 'wni', 'mengambil', 'lamgkah', 'serius']",kuat kuat wni mengambil lamgkah serius,-7,negative
915,2025-02-25 11:13:28+00:00,1,wiihhh...mba yeni buat lowongan #kaburajadulu keren,planet lotus😘🌹,0,0,0,bungalotus25,wiihhhmba yeni buat lowongan  keren,wiihhhmba yeni buat lowongan  keren,wiihhhmba yeni buat lowongan keren,"['wiihhhmba', 'yeni', 'buat', 'lowongan', 'keren']","['wiihhhmba', 'yeni', 'lowongan', 'keren']",wiihhhmba yeni lowongan keren,0,positive
916,2025-02-25 11:10:58+00:00,1,@gb_sleepy Justru ini peluang buat pergerakan #KaburAjaDulu biar cowok Jepang kek gini diganti sama WNI yang masih normal perlakuannya ke cewek,Babakan Ciparay,0,1,0,Sundania1,sleepy Justru ini peluang buat pergerakan  biar cowok Jepang kek gini diganti sama WNI yang masih normal perlakuannya ke cewek,sleepy justru ini peluang buat pergerakan  biar cowok jepang kek gini diganti sama wni yang masih normal perlakuannya ke cewek,sleepy justru ini peluang buat pergerakan biar cowok jepang seperti gini diganti sama wni yang masih normal perlakuannya ke cewek,"['sleepy', 'justru', 'ini', 'peluang', 'buat', 'pergerakan', 'biar', 'cowok', 'jepang', 'seperti', 'gini', 'diganti', 'sama', 'wni', 'yang', 'masih', 'normal', 'perlakuannya', 'ke', 'cewek']","['sleepy', 'peluang', 'pergerakan', 'biar', 'cowok', 'jepang', 'gini', 'diganti', 'wni', 'normal', 'perlakuannya', 'cewek']",sleepy peluang pergerakan biar cowok jepang gini diganti wni normal perlakuannya cewek,-1,negative
917,2025-02-25 11:08:01+00:00,0,Video Irgy Fahrezy soal #KaburAjaDulu: Kadang Rumput Tetangga Jauh Lebih Hijau https://t.co/mq6Z979ApZ,JKT-INA,0,0,0,20detik,Video Irgy Fahrezy soal  Kadang Rumput Tetangga Jauh Lebih Hijau,video irgy fahrezy soal  kadang rumput tetangga jauh lebih hijau,video irgy fahrezy soal kadang rumput tetangga jauh lebih hijau,"['video', 'irgy', 'fahrezy', 'soal', 'kadang', 'rumput', 'tetangga', 'jauh', 'lebih', 'hijau']","['video', 'irgy', 'fahrezy', 'kadang', 'rumput', 'tetangga', 'hijau']",video irgy fahrezy kadang rumput tetangga hijau,9,positive
918,2025-02-25 11:05:49+00:00,0,@idextratime makin yakin untuk #kaburajadulu nasionalisme gue udh setipis tisu,,0,0,0,august_usus,makin yakin untuk  nasionalisme gue udh setipis tisu,makin yakin untuk  nasionalisme gue udh setipis tisu,makin yakin untuk nasionalisme saya udh setipis tisu,"['makin', 'yakin', 'untuk', 'nasionalisme', 'saya', 'udh', 'setipis', 'tisu']","['nasionalisme', 'udh', 'setipis', 'tisu']",nasionalisme udh setipis tisu,0,positive
919,2025-02-25 11:03:55+00:00,0,Ozil #KaburAjaDulu,,0,0,0,quadraaan,Ozil,ozil,ozil,['ozil'],['ozil'],ozil,0,positive
920,2025-02-25 11:02:38+00:00,1,Bang daripada lu beli Pertamax oplosan RON 90 yg disulap jadi 92 mnding lu garap airdrop atau apake di web3. Tar klo sukses kita laksanakan #KaburAjaDulu ke luar nagreg ,,0,0,0,seisome79,Bang daripada lu beli Pertamax oplosan RON  yg disulap jadi  mnding lu garap airdrop atau apake di web Tar klo sukses kita laksanakan  ke luar nagreg,bang daripada lu beli pertamax oplosan ron  yg disulap jadi  mnding lu garap airdrop atau apake di web tar klo sukses kita laksanakan  ke luar nagreg,bang daripada kamu beli pertamax oplosan ron yang disulap jadi mnding kamu garap airdrop atau apake di web nanti kalau sukses kita laksanakan ke luar nagreg,"['bang', 'daripada', 'kamu', 'beli', 'pertamax', 'oplosan', 'ron', 'yang', 'disulap', 'jadi', 'mnding', 'kamu', 'garap', 'airdrop', 'atau', 'apake', 'di', 'web', 'nanti', 'kalau', 'sukses', 'kita', 'laksanakan', 'ke', 'luar', 'nagreg']","['bang', 'beli', 'pertamax', 'oplosan', 'ron', 'disulap', 'mnding', 'garap', 'airdrop', 'apake', 'web', 'sukses', 'laksanakan', 'nagreg']",bang beli pertamax oplosan ron disulap mnding garap airdrop apake web sukses laksanakan nagreg,2,positive
921,2025-02-25 11:02:28+00:00,0,beneran #KABURAJADULU,"Jakarta, Indonesia",0,0,0,thisisnotmish,beneran,beneran,beneran,['beneran'],['beneran'],beneran,3,positive
922,2025-02-25 11:00:39+00:00,0,Lgi belajar bahasa belanda kali aja bisa #kaburajadulu #pulangdarieropajadijuragan,Indonesia,0,0,0,Abdlhaniff_,Lgi belajar bahasa belanda kali aja bisa,lgi belajar bahasa belanda kali aja bisa,lagi belajar bahasa belanda kali saja bisa,"['lagi', 'belajar', 'bahasa', 'belanda', 'kali', 'saja', 'bisa']","['belajar', 'bahasa', 'belanda', 'kali']",belajar bahasa belanda kali,-1,negative
923,2025-02-25 10:59:39+00:00,0,cita citaku menjadi imigran yg hidup bahagia kaya Thoma #KaburAjaDulu,Luciformer | @diatrone,0,0,0,seemplyfine,cita citaku menjadi imigran yg hidup bahagia kaya Thoma,cita citaku menjadi imigran yg hidup bahagia kaya thoma,cita citaku menjadi imigran yang hidup bahagia kaya thoma,"['cita', 'citaku', 'menjadi', 'imigran', 'yang', 'hidup', 'bahagia', 'kaya', 'thoma']","['cita', 'citaku', 'imigran', 'hidup', 'bahagia', 'kaya', 'thoma']",cita citaku imigran hidup bahagia kaya thoma,1,positive
924,2025-02-25 10:58:19+00:00,0,@LambeResing nda ada mi alasan untuk bertahan di Indon SDH hancur dan porak poranda dari segala sisi sini kita #kaburajadulu demi keselamatan masing2,dimana saja,0,0,0,kuahhkelor,nda ada mi alasan untuk bertahan di Indon SDH hancur dan porak poranda dari segala sisi sini kita  demi keselamatan masing,nda ada mi alasan untuk bertahan di indon sdh hancur dan porak poranda dari segala sisi sini kita  demi keselamatan masing,tidak ada mi alasan untuk bertahan di indon sdh hancur dan porak poranda dari segala sisi sini kita demi keselamatan masing,"['tidak', 'ada', 'mi', 'alasan', 'untuk', 'bertahan', 'di', 'indon', 'sdh', 'hancur', 'dan', 'porak', 'poranda', 'dari', 'segala', 'sisi', 'sini', 'kita', 'demi', 'keselamatan', 'masing']","['mi', 'alasan', 'bertahan', 'indon', 'sdh', 'hancur', 'porak', 'poranda', 'sisi', 'keselamatan']",mi alasan bertahan indon sdh hancur porak poranda sisi keselamatan,0,positive
925,2025-02-25 10:56:53+00:00,1,@Pieter_Sun01 @prabowo YAQUT #KaburAjaDulu ,Earth 🌍,0,1,0,INDONESIAPERKS4,Sun  YAQUT,sun  yaqut,sun yaqut,"['sun', 'yaqut']","['sun', 'yaqut']",sun yaqut,-3,negative
926,2025-02-25 10:55:43+00:00,0,ada aja kelakuan SETAN KORUPTOR di indonesia . Tiap hari gebrakan IDE DOSA nya ada aja #kaburajadulu #BGSD,(+62) ,0,0,0,fajrsenna,ada aja kelakuan SETAN KORUPTOR di indonesia  Tiap hari gebrakan IDE DOSA nya ada aja,ada aja kelakuan setan koruptor di indonesia  tiap hari gebrakan ide dosa nya ada aja,ada saja kelakuan setan koruptor di indonesia tiap hari gebrakan ide dosa nya ada saja,"['ada', 'saja', 'kelakuan', 'setan', 'koruptor', 'di', 'indonesia', 'tiap', 'hari', 'gebrakan', 'ide', 'dosa', 'nya', 'ada', 'saja']","['kelakuan', 'setan', 'koruptor', 'indonesia', 'gebrakan', 'ide', 'dosa']",kelakuan setan koruptor indonesia gebrakan ide dosa,-8,negative
